,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
305862,2019-05-28 08:55:36,30197398657930,fraud_Boyer PLC,misc_pos,1.73,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,12ccc89fa620b4134948c7e0631f9dfb,1338195336,36.489538,-78.30618100000001,0
305863,2019-05-28 08:56:46,676275912597,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,86.15,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,bde31b5e79768403b6240da1e58eeece,1338195406,45.754637,-85.21415999999999,0
305864,2019-05-28 08:57:32,630469040731,fraud_Flatley Group,misc_pos,8.61,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,09b5c4b6941ac923f1e9a2fccdcd69c4,1338195452,44.785134,-122.42661799999999,0
305865,2019-05-28 08:58:34,4306586894261180,fraud_Roberts-Beahan,misc_pos,3.91,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,ea1d154eaca29c60a07e4a11044b856b,1338195514,39.344066999999995,-87.671902,0
305866,2019-05-28 08:59:52,3521417320836166,fraud_Skiles-Ankunding,grocery_net,111.19,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849000000000004,-86.272,910148,Firefighter,1975-11-30,4e8e0ccef04e124a1b5b047c5344acd1,1338195592,39.757834,-85.940558,0
305867,2019-05-28 09:02:49,5359543825610251,fraud_Huel Ltd,misc_net,9.88,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,a1cb959d84a11e8b37832f9e68c47dd8,1338195769,46.150391,-111.14891899999999,0
305868,2019-05-28 09:02:50,6011542681743618,"fraud_Jones, Sawayn and Romaguera",misc_net,9.05,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,52bb16f5aba7c1bba421057f3f6378c6,1338195770,39.159858,-78.135302,0
305869,2019-05-28 09:03:12,4769426683924058915,"fraud_Moore, Dibbert and Koepp",misc_net,5.43,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,eb2eea36187330f03a6827c1027eb434,1338195792,40.126963,-76.92527,0
305870,2019-05-28 09:04:08,4067137330196900,fraud_Kuhic Inc,grocery_pos,120.92,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,31af25887126c237a9406ef7e970053e,1338195848,34.71373,-87.907554,0
305871,2019-05-28 09:04:17,675909898057,"fraud_Connelly, Reichert and Fritsch",gas_transport,67.99,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,1b98ab8c166a4907e466ef72b3bb5a24,1338195857,41.788251,-73.964384,0
305872,2019-05-28 09:07:04,3573030041201292,"fraud_Ferry, Reichel and DuBuque",grocery_net,18.3,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,5e5e6f50bb18ac408f4780c95a973ee9,1338196024,39.862654,-111.26163400000002,0
305873,2019-05-28 09:07:16,4124536010991657,fraud_Volkman-Predovic,shopping_net,2.1,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,38c93730edf0d4bb9b61a4c8903576e4,1338196036,30.226048,-87.451661,0
305874,2019-05-28 09:07:58,38797410705641,fraud_Eichmann-Russel,misc_pos,33.4,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,618eb810a2ab87c9d71f8686f6ed51fe,1338196078,42.258486,-74.98291800000001,0
305875,2019-05-28 09:11:39,6011388901471808,fraud_Pacocha-O'Reilly,grocery_pos,110.19,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,51ad4c44514b82c39ebc09a42a06d687,1338196299,39.582159000000004,-79.089336,0
305876,2019-05-28 09:12:49,38580485618059,"fraud_Streich, Hansen and Veum",gas_transport,63.42,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,6e5a06f273a8fff7f5dd339496db9965,1338196369,48.542146,-102.826526,0
305877,2019-05-28 09:14:01,4562827002127,fraud_Corwin-Collins,gas_transport,89.16,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,259d69aed9e9bda4ecaf75a4e4878edb,1338196441,40.788115999999995,-84.09706899999999,0
305878,2019-05-28 09:16:38,2248735346244816,fraud_Fisher Inc,shopping_net,6.71,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.13799999999999,269,Product/process development scientist,1962-11-11,62927fedc8d3e399c371391071be9181,1338196598,38.796995,-101.072183,0
305879,2019-05-28 09:17:02,4451952084362894,"fraud_Mosciski, Ziemann and Farrell",shopping_net,90.39,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,8a7a6889b0cdf83cdf52a6fbedf2fbc0,1338196622,33.857677,-102.324122,0
305880,2019-05-28 09:17:15,3576021480694169,fraud_Harris Inc,gas_transport,55.34,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,5caaacdb981232a5edda0dfa96880844,1338196635,38.384751,-95.529474,0
305881,2019-05-28 09:18:26,4689147265057948423,fraud_Dickinson-Rempel,misc_pos,1.02,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.16799999999999,206,Human resources officer,1967-10-04,eba5d26b235fb4d99049233ed274f6f8,1338196706,40.963291,-95.521749,0
305882,2019-05-28 09:20:00,2657850734909997,fraud_Abbott-Rogahn,entertainment,6.3,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,04bb78b4973a20e85f5225c8bc05d042,1338196800,41.391887,-82.228466,0
305883,2019-05-28 09:20:11,583699482621,fraud_Mayert Group,shopping_pos,66.71,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,a953a22edc789cca450cffc363a43237,1338196811,44.907571999999995,-88.372862,0
305884,2019-05-28 09:20:19,376944481517097,"fraud_Schumm, Bauch and Ondricka",grocery_pos,117.38,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,816ad4ad77a29d1949736a2f48426ad3,1338196819,30.633096999999996,-89.320711,0
305885,2019-05-28 09:20:24,3573030041201292,fraud_Koepp-Witting,grocery_pos,89.58,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,112b2c2b1598e279d3d1976470d1f9a1,1338196824,40.796243,-110.720169,0
305886,2019-05-28 09:20:40,4710826438164847414,fraud_Roberts-Beahan,misc_pos,5.38,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,85c16a55f232296a5b114c1ed6476794,1338196840,49.381264,-108.495796,0
305887,2019-05-28 09:23:06,4874017206859125,fraud_Koepp-Parker,grocery_pos,209.67,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,8e3650c53b8d71de5b0f66d4380bb8a3,1338196986,45.386283,-121.80064399999999,0
305888,2019-05-28 09:24:41,3547560454237873,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,9.86,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,46174754f5fe3ad40135939da76ca82e,1338197081,44.833032,-86.116692,0
305889,2019-05-28 09:24:47,3566875419572867,"fraud_Altenwerth, Cartwright and Koss",shopping_net,101.89,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,e3c1496db33efbdda76fef4f2b3a72eb,1338197087,45.629892,-73.20197900000001,0
305890,2019-05-28 09:25:43,6526448584969862,fraud_Bins-Tillman,entertainment,73.69,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,1964-02-18,8dd8534403754b070a23fb05c97caa88,1338197143,40.004745,-73.07826999999999,0
305891,2019-05-28 09:25:49,30074693890476,fraud_Deckow-O'Conner,grocery_pos,181.74,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,73a70f0fbbf0610b419ba7a434494f23,1338197149,38.154862,-100.83664499999999,0
305892,2019-05-28 09:26:29,4640395708703,fraud_Maggio-Fahey,misc_pos,1.91,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,3acfbd6ad97541f71a7a822eda6398ad,1338197189,30.568754,-91.464074,0
305893,2019-05-28 09:27:13,2450829271795901,"fraud_Robel, Cummerata and Prosacco",gas_transport,69.02,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,87e938472075bfabf8ea9b7da0057a8e,1338197233,46.449107,-94.957008,0
305894,2019-05-28 09:27:20,4756039869079882102,fraud_Kozey-Boehm,shopping_net,178.08,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,06b7dbd78c9079a6432056165a27068d,1338197240,34.214075,-96.678635,0
305895,2019-05-28 09:27:56,3531606252458308,"fraud_Little, Gutmann and Lynch",shopping_net,113.14,Juan,Taylor,M,7911 Campbell Crossing Apt. 725,Stoneham,MA,2180,42.4828,-71.0978,21437,Artist,1964-06-25,0668a24d4b74edca860dc99a906c4217,1338197276,41.843407,-71.486542,0
305896,2019-05-28 09:28:28,378904938837132,"fraud_Rohan, White and Aufderhar",misc_net,7.76,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,9e708a63d9de4a914e1b8932d5e7dce4,1338197308,36.729389000000005,-99.03179499999999,0
305897,2019-05-28 09:28:30,4497451418073897078,"fraud_Lockman, West and Runte",grocery_pos,186.36,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,e62835b7952fe57cb4e3b301e6b1ca62,1338197310,33.471964,-91.622096,0
305898,2019-05-28 09:29:09,30118423745458,fraud_Dach-Nader,misc_net,9.28,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,77999d5533bea072a1229383a1458547,1338197349,40.732434000000005,-73.581008,0
305899,2019-05-28 09:30:06,4228411452607671,fraud_Schmitt Ltd,misc_net,168.67,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,91f0604e297794fea8ec8e0663c01a98,1338197406,44.067640000000004,-69.778566,0
305900,2019-05-28 09:30:11,568279015842,"fraud_Reichert, Huels and Hoppe",shopping_net,92.77,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,5bcb3346b1e7859dc19554df027bd74d,1338197411,45.614955,-97.310441,0
305901,2019-05-28 09:32:54,3583635130604947,fraud_Spencer-Runolfsson,misc_pos,74.49,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,ec23ffea6256827aa4747f59b0ff5f4d,1338197574,40.518652,-75.132639,0
305902,2019-05-28 09:33:45,4119762878330989,"fraud_Kutch, Hermiston and Farrell",gas_transport,77.41,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,dc8bfca6475949689215f8389c9b4ff6,1338197625,41.287292,-90.07768399999999,0
305903,2019-05-28 09:35:40,4878364946692291,fraud_Hermann and Sons,shopping_pos,9.51,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",1949-08-14,58ac093bd9e82d34b9875843fe24bd2d,1338197740,43.072005,-94.597897,0
305904,2019-05-28 09:37:23,377113842678100,fraud_Williamson LLC,misc_pos,2.26,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,f7c38c4f4f1cbaf5abcc652b43d7afcd,1338197843,39.044397,-75.45898100000001,0
305905,2019-05-28 09:38:53,3560797065840735,fraud_Sporer Inc,gas_transport,105.68,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,1a708a600eccef88f15ffe026bc8af13,1338197933,46.324124,-101.026756,0
305906,2019-05-28 09:39:09,375534208663984,"fraud_Moore, Dibbert and Koepp",misc_net,120.99,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,7bb3c447ec86fd99ea47af738710e668,1338197949,39.275943,-80.250247,0
305907,2019-05-28 09:40:12,3559160581764413,fraud_Kerluke-Abshire,shopping_net,80.91,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,fa3d4bdd7a1803343cd1d8adb6488d7d,1338198012,41.798343,-78.498689,0
305908,2019-05-28 09:41:05,213148039875802,fraud_Miller-Hauck,grocery_pos,201.62,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,a4f1c27fcb064bf4d47b0cd666f27af3,1338198065,27.852702,-82.298908,0
305909,2019-05-28 09:41:57,4292743669224718067,"fraud_Swift, Bradtke and Marquardt",grocery_net,27.47,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,ed5c8064652ed48b231ae967371231ff,1338198117,38.939617,-76.395977,0
305910,2019-05-28 09:42:23,375248307838179,fraud_Strosin-Cruickshank,grocery_pos,157.64,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,b16b8d5f7972f4a8272d3a01a2d78931,1338198143,38.800369,-80.24117,0
305911,2019-05-28 09:43:35,676369110710,fraud_Doyle Ltd,grocery_pos,61.49,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,118cc82273648869c02675449684681a,1338198215,41.589904,-84.03661,0
305912,2019-05-28 09:43:51,60495593109,fraud_Frami Group,entertainment,3.34,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321,Television camera operator,1942-11-24,2f85ec75c4ead873fbb960f56fa80694,1338198231,32.530368,-96.297604,0
305913,2019-05-28 09:44:53,4500002361389,"fraud_Jones, Sawayn and Romaguera",misc_net,6.22,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,29864a39625ec3fe192b25ab307f65d6,1338198293,39.006344,-75.179843,0
305914,2019-05-28 09:45:36,3506042666828517,fraud_Mayert Group,shopping_pos,2.59,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,8266d2d31323aaf7d733283acd6b0893,1338198336,38.644459000000005,-81.71328100000001,0
305915,2019-05-28 09:46:25,180046165512893,fraud_Goodwin-Nitzsche,grocery_pos,69.23,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,f2d5e386b0a3f1db5b1ba7d9b013bff8,1338198385,44.934366,-122.15096000000001,0
305916,2019-05-28 09:48:15,4364010865167176,fraud_Cummings LLC,gas_transport,55.09,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,f18b4410cade50b728232057a9f4e651,1338198495,38.901113,-119.336602,0
305917,2019-05-28 09:49:25,3595192916105588,fraud_Doyle Ltd,grocery_pos,48.12,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,e03a81a14a864824d514521a0d3c689c,1338198565,34.51001,-79.080928,0
305918,2019-05-28 09:49:37,3511378610369890,fraud_Hackett-Lueilwitz,grocery_pos,50.42,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,c98cc994d6c43cd84435dacb3616cc23,1338198577,33.967088000000004,-86.835759,0
305919,2019-05-28 09:49:40,3506042666828517,fraud_Auer-Mosciski,grocery_pos,141.14,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,91e0c4cc73174d30ddfe14922e3729b3,1338198580,38.104046999999994,-81.16841,0
305920,2019-05-28 09:49:59,2285066385084291,fraud_Brown PLC,misc_net,4.44,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.881999999999998,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,7a716a1094de2e7394a569fcc606484d,1338198599,32.359435,-89.751736,0
305921,2019-05-28 09:50:05,36890292963032,"fraud_Stehr, Jewess and Schimmel",misc_net,8.54,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,8c880243c26f2a0dada1d24bb16f6c71,1338198605,33.900074,-81.005498,0
305922,2019-05-28 09:51:53,4089096483689733451,"fraud_Lehner, Mosciski and King",misc_net,4.19,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,36d61acf3ae118b2e24c52c74ebbb947,1338198713,31.977798999999997,-94.952238,0
305923,2019-05-28 09:53:19,3568736585751727,"fraud_Quitzon, Green and Bashirian",shopping_pos,140.7,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,38680e858dbcc07d047388e7655fa9fe,1338198799,41.582497,-94.158105,0
305924,2019-05-28 09:54:09,676292294938,fraud_Boyer PLC,shopping_net,180.1,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,9f35081abde76ccc6c486a633ec25112,1338198849,41.865753999999995,-74.331147,0
305925,2019-05-28 09:54:22,3528407217576457,fraud_Murray Ltd,grocery_net,23.97,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,b1ee27351bf790fd829954f466fd8dfd,1338198862,36.404558,-83.21139000000001,0
305926,2019-05-28 09:55:26,4586810168620942,fraud_Miller-Hauck,grocery_pos,32.5,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,12ddb8ba284301b27eb04687d9f86dcb,1338198926,32.414555,-80.027236,0
305927,2019-05-28 09:57:26,2233882705243596,"fraud_Moore, Dibbert and Koepp",misc_net,9.86,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,736edfa6bbd4c38c9f344cafccf792e3,1338199046,32.44955,-89.254408,0
305928,2019-05-28 09:57:58,30143535920989,"fraud_Parisian, Schiller and Altenwerth",misc_net,9.48,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,85fa03f13fcff9b63be28bb226a14c50,1338199078,39.014796999999994,-75.18717,0
305929,2019-05-28 09:58:03,30118423745458,"fraud_Lockman, West and Runte",grocery_pos,64.47,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,d0f0f7186d46575eebddae1b8d0cc28a,1338199083,40.159684000000006,-74.891199,0
305930,2019-05-28 09:58:06,30153452207526,fraud_Corwin-Collins,gas_transport,35.51,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,a0ba07846e91f4536d73d717cd9b9b81,1338199086,32.025038,-98.612648,0
305931,2019-05-28 09:58:16,4449530933957323,"fraud_Stroman, Hudson and Erdman",gas_transport,69.0,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,84e2cc3d0026f0237ae90d8d06838f19,1338199096,38.604979,-123.573105,0
305932,2019-05-28 09:59:45,375848982312810,fraud_Luettgen PLC,gas_transport,50.56,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,c43a16ce24f650a1b23b1524c0217911,1338199185,32.016995,-98.842675,0
305933,2019-05-28 09:59:48,501899453424,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,363.04,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,fc03f5f2748cb7a55fe901df824e3d68,1338199188,33.369801,-85.923355,0
305934,2019-05-28 10:00:08,341546199006537,fraud_Cormier LLC,shopping_net,2.08,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,645df0649217eda02c8a87bd9254994f,1338199208,65.585413,-165.942035,0
305935,2019-05-28 10:00:17,4377338765909719,fraud_Stracke-Lemke,grocery_pos,54.32,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,6eba99407d386800ee7a38a267b2d8d6,1338199217,36.266514,-83.477517,0
305936,2019-05-28 10:00:28,3591919803438423,fraud_Paucek-Wiza,grocery_net,60.63,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,264cadbb50b3f86b76d75fe13164d5b2,1338199228,29.382792,-80.745207,0
305937,2019-05-28 10:02:36,30242921189660,fraud_Pacocha-O'Reilly,grocery_pos,101.8,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,0da8212142c77d1dfd5406da098194ff,1338199356,45.801324,-83.508367,0
305938,2019-05-28 10:07:33,376445266762684,"fraud_Kutch, Hermiston and Farrell",gas_transport,55.12,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,a5200c5e1cd74bbe70dc584e01db1e3f,1338199653,41.206389,-100.719145,0
